Date,Price,Year,Month,Day,MeanWeek,EMA_7,EMA_30,Time
2002-05-04,50.36,2002,5,4,47.53285714285715,48.05359257266949,48.719237765564564,50.433169760078634
2002-05-06,46.92,2002,5,6,47.52285714285715,47.77019442950211,48.60315790972169,24.1493526788309
2002-05-07,45.29,2002,5,7,47.290000000000006,47.15014582212658,48.38940578651384,13.93938528960707
2002-05-08,42.6,2002,5,8,46.894285714285715,46.01260936659494,48.01589573577102,6.310106870568354
2002-05-09,47.17,2002,5,9,46.22428571428571,46.301957024946205,47.96132181733418,1.5949534979663815
2002-05-11,53.52,2002,5,11,46.040000000000006,48.106467768709656,48.31994621621585,1.5949534979663815
2002-05-12,56.01,2002,5,12,47.51857142857143,50.08235082653224,48.816078718395474,6.310106870568345
2002-05-13,46.05,2002,5,13,48.83857142857143,49.074263119899186,48.63762202688609,13.939385289607094
2002-05-14,46.22,2002,5,14,48.222857142857144,48.36069733992439,48.48164641224828,24.14935267883086
2002-05-15,46.37,2002,5,15,48.12285714285714,47.863023004943294,48.34541115984517,36.49378447047161
2002-05-16,47.1,2002,5,16,48.277142857142856,47.67226725370747,48.26506205275839,50.433169760078634
2002-05-17,47.24,2002,5,17,48.92,47.5642004402806,48.19892901709656,65.35829052190448
2002-05-21,48.57,2002,5,21,48.93,47.815650330210445,48.22286908050969,121.82578520305547
2002-05-22,47.48,2002,5,22,48.222857142857144,47.73173774765783,48.174942043057456,132.03575259227924
2002-05-23,47.38,2002,5,23,47.00428571428572,47.64380331074337,48.12365545963439,139.66503101131798
2002-05-24,47.5,2002,5,24,47.19428571428572,47.60785248305753,48.08341962352895,144.38018438391998
2002-05-27,47.7,2002,5,27,47.37714285714286,47.630889362293146,48.05868287362386,139.66503101131798
2002-05-28,47.02,2002,5,28,47.56714285714286,47.47816702171986,47.99167107532555,132.0357525922793
2002-05-29,47.82,2002,5,29,47.55571428571428,47.5636252662899,47.980595522078744,121.8257852030555
2002-05-30,47.78,2002,5,30,47.63857142857143,47.61771894971742,47.96765387549303,109.48135341141474
2002-05-31,48.08,2002,5,31,47.52571428571429,47.73328921228807,47.974902012558,95.54196812180761
2002-06-02,43.35,2002,6,2,47.61142857142857,46.63746690921605,47.67652123755426,43.30085016364044
2002-06-03,47.27,2002,6,3,47.035714285714285,46.79560018191204,47.65029406093786,30.086552316776622
2002-06-05,47.61,2002,6,5,47.00285714285714,46.99920013643403,47.64769444410316,9.77848007761832
2002-06-06,46.81,2002,6,6,46.99,46.951900102325524,47.5936496412578,3.5722658911174108
2002-06-08,42.69,2002,6,8,46.96,45.886425076744146,47.27728514827342,0.3998335394738453
2002-06-09,47.71,2002,6,9,46.22714285714285,46.34231880755811,47.30520223548159,3.5722658911174023
2002-06-11,53.73,2002,6,11,46.21714285714285,48.18923910566858,47.71970531706342,18.747234758306696
2002-06-12,53.9,2002,6,12,47.02428571428572,49.616929329251434,48.11843400628514,30.0865523167766
2002-06-13,44.77,2002,6,13,48.53142857142857,48.40519699693858,47.902406005879655,43.30085016364041
2002-06-14,44.34,2002,6,14,48.174285714285716,47.388897747703936,47.67257336033904,57.81260007375387
2002-06-17,44.41,2002,6,17,47.707142857142856,46.64417331077795,47.4620847564462,102.6742877182459
2002-06-18,44.2,2002,6,18,47.364285714285714,46.03312998308347,47.25162767538516,115.88858556510976
2002-06-19,44.17,2002,6,19,47.58,45.5673474873126,47.052812986650636,127.22790312357962
2002-06-20,45.0,2002,6,20,47.07428571428572,45.425510615484455,46.920373439124795,136.196657804268
2002-06-21,45.13,2002,6,21,45.82714285714286,45.35163296161334,46.804865475310294,142.40287199076894
2002-06-24,45.77,2002,6,24,44.57428571428572,45.456224721210006,46.73809996077415,142.40287199076894
2002-06-25,45.55,2002,6,25,44.71714285714285,45.47966854090751,46.66144835040163,136.19665780426803
2002-06-26,45.02,2002,6,26,44.89,45.364751405680636,46.55554845682733,127.22790312357967
2002-06-27,45.06,2002,6,27,44.97714285714285,45.28856355426048,46.45906145961267,115.88858556510975
2002-06-28,44.95,2002,6,28,45.1,45.20392266569536,46.36170265576669,102.674287718246
2002-07-01,43.98,2002,7,1,45.21142857142858,44.89794199927152,46.20804441991078,24.1493526788309
2002-07-02,43.4,2002,7,2,45.065714285714286,44.52345649945364,46.026880263787504,13.93938528960707
2002-07-03,47.07,2002,7,3,44.81857142857143,45.16009237459023,46.09417831128509,6.310106870568354
2002-07-05,47.6,2002,7,5,45.00428571428572,45.77006928094267,46.191328097653795,0.0
2002-07-06,46.19,2002,7,6,45.29714285714285,45.875051960707005,46.1912424139342,1.5949534979663815
2002-07-08,42.69,2002,7,8,45.464285714285715,45.078788970530255,45.9653558065836,13.939385289607094
2002-07-10,47.71,2002,7,10,45.12571428571429,45.7365917278977,46.077913496481436,36.49378447047161
2002-07-11,54.07,2002,7,11,45.519999999999996,47.81994379592327,46.593531980579414,50.433169760078634
2002-07-15,45.33,2002,7,15,46.96142857142858,47.197457846942456,46.512013788283966,109.48135341141483
2002-07-16,45.51,2002,7,16,47.23714285714285,46.77559338520684,46.44736773742694,121.82578520305547
2002-07-17,45.49,2002,7,17,47.01428571428571,46.454195038905134,46.385602076947784,132.03575259227924
2002-07-18,44.03,2002,7,18,46.712857142857146,45.84814627917885,46.23362774940277,139.66503101131798
2002-07-19,43.89,2002,7,19,46.40428571428572,45.35860970938414,46.08242595911872,144.38018438391998
2002-07-22,43.87,2002,7,22,46.57571428571429,44.9864572820381,45.9396888004659,139.66503101131798
2002-07-23,43.77,2002,7,23,46.027142857142856,44.68234296152858,45.799708877855196,132.0357525922793
2002-07-24,43.21,2002,7,24,44.55571428571428,44.31425722114644,45.63263088573551,121.8257852030555
2002-07-25,43.32,2002,7,25,44.25285714285714,44.06569291585983,45.483428893107416,109.48135341141474
2002-07-26,43.32,2002,7,26,43.940000000000005,43.87926968689487,45.34385283548759,95.54196812180761
2002-07-29,42.67,2002,7,29,43.63,43.57695226517116,45.17134620094,50.433169760078684
2002-07-30,42.39,2002,7,30,43.435714285714276,43.28021419887837,44.99190451055678,36.49378447047154
2002-07-31,42.28,2002,7,31,43.221428571428575,43.03016064915878,44.816942929230535,24.149352678830894
2002-08-01,43.92,2002,8,1,42.99428571428571,43.25262048686909,44.75907564347373,3.5722658911174108
2002-08-02,43.63,2002,8,2,43.01571428571429,43.34696536515182,44.6862320535722,0.3998335394738534
2002-08-03,47.94,2002,8,3,43.075714285714284,44.49522402386386,44.896152566244965,0.3998335394738453
2002-08-04,49.39,2002,8,4,43.73571428571428,45.71891801789789,45.18607820713239,3.5722658911174023
2002-08-05,47.24,2002,8,5,44.60285714285714,46.09918851342342,45.31858929054321,9.77848007761828
2002-08-07,45.33,2002,8,7,45.255714285714284,45.90689138506757,45.31932546534687,30.08655231677655
2002-08-08,43.24,2002,8,8,45.675714285714285,45.240168538800674,45.185175435324496,43.30085016364041
2002-08-10,48.37,2002,8,10,45.81285714285714,46.02262640410051,45.39064798788421,72.98756894094316
2002-08-11,54.83,2002,8,11,46.44857142857143,48.22446980307538,45.99963844027878,88.16253780813238
2002-08-13,43.19,2002,8,13,48.048571428571435,46.965852352306534,45.81837144413176,115.88858556510976
2002-08-14,43.24,2002,8,14,47.370000000000005,46.0343892642299,45.65202489934907,127.22790312357962
2002-08-15,42.26,2002,8,15,46.49142857142857,45.09079194817242,45.43318458326204,136.196657804268
2002-08-16,42.14,2002,8,16,45.78000000000001,44.35309396112932,45.22072106176127,142.40287199076894
2002-08-19,41.88,2002,8,19,45.324285714285715,43.734820470846984,45.0051906706799,142.40287199076897
2002-08-20,42.03,2002,8,20,45.13,43.30861535313524,44.81324288547475,136.19665780426809
2002-08-21,41.85,2002,8,21,44.22428571428571,42.94396151485143,44.62206592512155,127.22790312357967
2002-08-22,42.45,2002,8,22,42.370000000000005,42.82047113613858,44.48193263962984,115.88858556510975
2002-08-23,42.83,2002,8,23,42.26428571428572,42.822853352103934,44.375356340298886,102.674287718246
2002-08-26,42.2,2002,8,26,42.205714285714286,42.667140014077944,44.23501076995703,57.81260007375398
2002-08-27,42.27,2002,8,27,42.19714285714286,42.56785501055846,44.1082358815727,43.3008501636404
2002-08-28,43.54,2002,8,28,42.21571428571429,42.81089125791885,44.0715755021164,30.08655231677664
2002-08-29,43.64,2002,8,29,42.45285714285715,43.01816844343914,44.0437319213347,18.74723475830673
2002-08-30,44.0,2002,8,30,42.68285714285714,43.26362633257935,44.04091050705504,9.778480077618369
2002-09-01,45.3,2002,9,1,42.989999999999995,43.772719749434515,44.12214208724504,1.5949534979663815
2002-09-04,50.71,2002,9,4,43.39714285714285,45.50703981207589,44.54716517839052,24.14935267883086
2002-09-07,45.81,2002,9,7,44.52285714285715,45.58277985905691,44.62863839268791,65.35829052190448
2002-09-08,43.12,2002,9,8,45.03857142857144,44.96708489429268,44.531306883482245,80.61684735998183
2002-09-09,50.45,2002,9,9,45.160000000000004,46.33781367071951,44.913158052289845,95.54196812180768
2002-09-10,48.68,2002,9,10,46.14714285714286,46.92336025303963,45.15618011343244,109.48135341141472
2002-09-12,52.67,2002,9,12,46.86714285714286,48.36002018977973,45.64094268675938,132.03575259227924
2002-09-13,50.65,2002,9,13,48.105714285714285,48.9325151423348,45.96410767471039,139.66503101131798
2002-09-16,51.88,2002,9,16,48.870000000000005,49.6693863567511,46.34577814730972,144.38018438391998
2002-09-17,51.0,2002,9,17,49.037142857142854,50.002039767563325,46.64605052490265,139.66503101131798
2002-09-18,49.69,2002,9,18,49.778571428571425,49.92402982567249,46.842434362005704,132.0357525922793
2002-09-19,48.26,2002,9,19,50.71714285714286,49.50802236925436,46.93389020961824,121.8257852030555
2002-09-20,46.5,2002,9,20,50.40428571428571,48.75601677694077,46.90589729286868,109.48135341141486
2002-09-23,45.87,2002,9,23,50.09285714285714,48.034512582705574,46.8390652094578,65.35829052190458
2002-09-24,45.88,2002,9,24,49.121428571428574,47.495884437029176,46.777190034654076,50.433169760078684
2002-09-25,46.85,2002,9,25,48.44,47.33441332777188,46.78188745177317,36.49378447047154
2002-09-26,46.32,2002,9,26,47.721428571428575,47.08080999582891,46.7520882613362,24.149352678830894
2002-09-27,46.42,2002,9,27,47.05285714285714,46.91560749687169,46.730663212217735,13.939385289607078
2002-09-30,45.99,2002,9,30,46.58571428571429,46.684205622653764,46.68287848884885,0.0
2002-10-01,45.54,2002,10,1,46.26142857142857,46.39815421699032,46.609144392794086,18.747234758306696
2002-10-04,50.92,2002,10,4,46.12428571428571,47.52861566274274,46.88726410938801,57.81260007375387
2002-10-05,46.28,2002,10,5,46.84571428571429,47.21646174705705,46.84808577975008,72.98756894094316
2002-10-06,46.21,2002,10,6,46.902857142857144,46.96484631029279,46.806918955250076,88.16253780813246
2002-10-07,46.23,2002,10,7,46.81142857142857,46.78113473271959,46.76969837749201,102.6742877182459
2002-10-09,50.05,2002,10,9,46.79857142857143,47.5983510495397,46.98133074023446,127.22790312357962
2002-10-10,47.72,2002,10,10,47.317142857142855,47.628763287154776,47.02898682150966,136.19665780426806
2002-10-12,52.4,2002,10,12,47.564285714285724,48.82157246536608,47.375503800767106,145.5753043424125
2002-10-14,50.96,2002,10,14,48.544285714285714,49.356179349024565,47.60676162007246,142.40287199076894
2002-10-15,55.63,2002,10,15,48.55,50.924634511768424,48.12438990264843,136.19665780426803
2002-10-16,53.99,2002,10,16,49.885714285714286,51.69097588382632,48.502816360542084,127.22790312357967
2002-10-17,53.45,2002,10,17,50.997142857142855,52.130731912869734,48.821989498571625,115.88858556510975
2002-10-18,51.12,2002,10,18,52.02857142857143,51.8780489346523,48.97024824059926,102.674287718246
2002-10-21,52.42,2002,10,21,52.18142857142857,52.01353670098922,49.19281287023802,57.81260007375398
2002-10-22,51.91,2002,10,22,52.85285714285714,51.987652525741915,49.36811526570654,43.3008501636404
2002-10-23,51.97,2002,10,23,52.78285714285715,51.98323939430644,49.535978796951284,30.08655231677664
2002-10-24,53.87,2002,10,24,52.92714285714286,52.454929545729826,49.81559306811572,18.74723475830673
2002-10-25,55.14,2002,10,25,52.675714285714285,53.12619715929736,50.15910319275341,9.778480077618305
2002-10-28,52.48,2002,10,28,52.839999999999996,52.96464786947302,50.30883847064029,0.3998335394738372
2002-10-29,50.86,2002,10,29,52.701428571428565,52.43848590210476,50.34439727898608,3.5722658911173943
2002-10-30,50.93,2002,10,30,52.66428571428572,52.06136442657857,50.38217809969666,9.778480077618337
2002-10-31,52.79,2002,10,31,52.451428571428565,52.24352331993393,50.53752144810333,18.747234758306686
2002-11-01,44.42,2002,11,1,52.57714285714285,50.28764248995044,50.14284264499989,50.433169760078634
2002-11-02,43.13,2002,11,2,51.49857142857143,48.498231867462835,49.690401184032154,65.35829052190441
2002-11-03,50.7,2002,11,3,49.964285714285715,49.04867390059712,49.75553659151396,80.61684735998183
2002-11-04,50.32,2002,11,4,49.33,49.36650542544784,49.79195358560984,95.54196812180768
2002-11-06,46.02,2002,11,6,49.021428571428565,48.52987906908589,49.54860174137695,121.82578520305547
2002-11-07,47.6,2002,11,7,48.33,48.29740930181441,49.42288549999779,132.03575259227924
2002-11-09,49.09,2002,11,9,47.85428571428571,48.49555697636081,49.40140901612696,144.38018438391995
2002-11-10,47.71,2002,11,10,47.32571428571429,48.29916773227061,49.292285853796194,145.97513788188635
2002-11-11,53.89,2002,11,11,47.79571428571428,49.69687579920296,49.58891257290612,144.38018438391998
2002-11-12,49.96,2002,11,12,49.33285714285715,49.76265684940222,49.61285369723476,139.66503101131798
2002-11-13,53.05,2002,11,13,49.22714285714286,50.58449263705167,49.83460507160672,132.0357525922793
2002-11-14,53.52,2002,11,14,49.617142857142866,51.31836947778876,50.07237248634177,121.8257852030555
2002-11-15,55.26,2002,11,15,50.68857142857143,52.30377710834156,50.407058132384236,109.48135341141486
2002-11-18,54.93,2002,11,18,51.78285714285715,52.960332831256174,50.69886083352074,65.35829052190458
2002-11-19,55.63,2002,11,19,52.61714285714286,53.62774962344213,51.01699884426134,50.4331697600788
2002-11-20,56.82,2002,11,20,53.74857142857143,54.425812217581594,51.391386015599316,36.49378447047165
2002-11-21,56.22,2002,11,21,54.167142857142856,54.87435916318619,51.702909498463875,24.149352678830894
2002-11-22,56.22,2002,11,22,55.06142857142857,55.21076937238964,51.994334692111366,13.939385289607078
2002-11-25,55.39,2002,11,25,55.51428571428571,55.255577029292226,52.21340987326547,0.0
2002-11-26,55.63,2002,11,26,55.78142857142858,55.34918277196917,52.43383504273221,1.5949534979663653
2002-11-27,55.88,2002,11,27,55.83428571428572,55.481887078976875,52.656168265781744,6.310106870568362
2002-11-28,55.88,2002,11,28,55.970000000000006,55.58141530923265,52.86415740992486,13.939385289607046
2002-11-29,55.9,2002,11,29,56.00571428571429,55.66106148192449,53.06001822218778,24.149352678830844
2002-12-02,43.18,2002,12,2,55.87428571428571,52.54079611144337,52.42259769172406,102.6742877182459
2002-12-03,52.51,2002,12,3,54.01142857142857,52.533097083582525,52.42823655032251,115.88858556510976
2002-12-04,49.17,2002,12,4,53.48142857142857,51.692322812686896,52.21802774062429,127.22790312357962
2002-12-06,45.8,2002,12,6,52.59285714285715,50.21924210951518,51.80396143477756,142.40287199076894
2002-12-07,46.22,2002,12,7,51.18857142857143,49.21943158213639,51.44370585834031,145.5753043424125
2002-12-08,43.47,2002,12,8,49.808571428571426,47.78207368660229,50.92927322231836,145.57530434241252
2002-12-09,50.25,2002,12,9,48.035714285714285,48.39905526495171,50.88544914345911,142.40287199076894
2002-12-11,52.67,2002,12,11,47.228571428571435,49.46679144871379,51.00058145678433,127.22790312357967
2002-12-12,48.57,2002,12,12,48.58428571428572,49.24259358653534,50.843769749895024,115.88858556510975
2002-12-13,48.16,2002,12,13,48.02142857142858,48.971945189901504,50.67062331441793,102.674287718246
2002-12-16,48.97,2002,12,16,47.87714285714286,48.97145889242613,50.56090568122968,57.81260007375398
2002-12-17,49.87,2002,12,17,48.33,49.19609416931959,50.516331121150344,43.3008501636404
2002-12-18,50.41,2002,12,18,48.85142857142858,49.499570626989694,50.509471048818064,30.08655231677664
2002-12-19,49.77,2002,12,19,49.84285714285714,49.56717797024228,50.4617632392169,18.74723475830673
2002-12-20,50.19,2002,12,20,49.77428571428571,49.722883477681705,50.444230127009355,9.778480077618369
2002-12-23,50.15,2002,12,23,49.42,49.82966260826128,50.42524753817004,0.3998335394738372
2002-12-27,50.18,2002,12,27,49.645714285714284,49.91724695619596,50.40942511635262,30.08655231677659
2002-12-30,50.51,2002,12,30,49.934285714285714,50.06543521714697,50.41591381852342,72.98756894094315
2003-01-04,49.74,2003,1,4,50.15428571428571,49.98407641286023,50.37230647539288,144.38018438391998
2003-01-07,49.6,2003,1,7,50.13571428571429,49.88805730964517,50.32248025117399,139.665031011318
2003-01-08,53.8,2003,1,8,50.019999999999996,50.86604298223388,50.54683636400148,132.0357525922793
2003-01-09,52.38,2003,1,9,50.59571428571429,51.24453223667541,50.66510498567881,121.82578520305546
2003-01-10,53.31,2003,1,10,50.90857142857143,51.76089917750656,50.83574337369953,109.4813534114148
2003-01-12,50.71,2003,1,12,51.36,51.49817438312992,50.82763089797698,80.6168473599819
2003-01-13,53.4,2003,1,13,51.435714285714276,51.97363078734744,50.9935901948817,65.35829052190446
2003-01-14,53.27,2003,1,14,51.848571428571425,52.29772309051058,51.14045534359901,50.433169760078634
2003-01-15,53.97,2003,1,15,52.35285714285714,52.715792317882936,51.32300661175392,36.49378447047158
2003-01-16,54.16,2003,1,16,52.97714285714286,53.0768442384122,51.506038443253665,24.1493526788309
2003-01-17,54.95,2003,1,17,53.028571428571425,53.54513317880915,51.728229511430854,13.93938528960707
2003-01-20,54.93,2003,1,20,53.395714285714284,53.891349884106866,51.93479534940306,0.0
2003-01-21,55.03,2003,1,21,53.62714285714286,54.17601241308015,52.13448597202222,1.5949534979663815
2003-01-22,56.22,2003,1,22,54.24428571428571,54.687009309810115,52.39806752221433,6.310106870568345
2003-01-23,56.69,2003,1,23,54.64714285714285,55.187756982357584,52.674966391748896,13.939385289607094
2003-01-24,56.35,2003,1,24,55.135714285714286,55.47831773676818,52.91206533421671,24.14935267883091
2003-01-27,55.3,2003,1,27,55.47571428571428,55.43373830257613,53.066125635235,65.35829052190448
2003-01-28,54.89,2003,1,28,55.63857142857143,55.2978037269321,53.1837949490908,80.61684735998183
2003-01-29,54.53,2003,1,29,55.629999999999995,55.10585279519908,53.27064688785914,95.54196812180768
2003-01-30,54.6,2003,1,30,55.57285714285714,54.97938959639931,53.35641160477145,109.48135341141472
2003-01-31,55.93,2003,1,31,55.51142857142857,55.217042197299484,53.522449565753945,121.82578520305547
2003-02-01,51.2,2003,2,1,55.470000000000006,54.21278164797461,53.372614109898855,142.40287199076894
2003-02-04,50.71,2003,2,4,54.68571428571429,53.337086235980955,53.20083255442152,142.40287199076894
2003-02-05,54.23,2003,2,5,53.88,53.56031467698571,53.26723045413626,136.19665780426806
2003-02-06,49.18,2003,2,6,53.72714285714285,52.465236007739286,53.003538166772636,127.22790312357968
2003-02-07,51.76,2003,2,7,52.91142857142857,52.28892700580446,52.92330989794859,115.88858556510975
2003-02-09,52.4,2003,2,9,52.51571428571429,52.31669525435335,52.889547969048685,88.16253780813246
2003-02-10,53.53,2003,2,10,52.20142857142857,52.62002144076501,52.930867454916516,72.98756894094319
2003-02-12,52.24,2003,2,12,51.85857142857143,52.52501608057376,52.886295361050934,43.30085016364044
2003-02-13,53.68,2003,2,13,52.00714285714286,52.81376206043032,52.93750211195088,30.086552316776622
2003-02-14,53.82,2003,2,14,52.43142857142857,53.06532154532274,52.99443745956695,18.747234758306696
2003-02-17,54.17,2003,2,17,52.37285714285714,53.341491158992056,53.07028020411102,0.3998335394738534
2003-02-18,53.94,2003,2,18,53.08571428571429,53.49111836924404,53.126391158684505,0.3998335394738453
2003-02-19,53.03,2003,2,19,53.39714285714286,53.37583877693303,53.12017237425325,3.5722658911174023
2003-02-20,53.78,2003,2,20,53.48714285714285,53.476879082699774,53.16274189849498,9.77848007761828
2003-02-21,53.31,2003,2,21,53.52285714285715,53.43515931202483,53.172242421172726,18.747234758306654
2003-02-24,52.29,2003,2,24,53.675714285714285,53.14886948401862,53.115323555290615,57.81260007375387
2003-02-25,51.62,2003,2,25,53.47714285714285,52.76665211301396,53.01885106785251,72.98756894094316
2003-02-26,50.95,2003,2,26,53.16285714285714,52.31248908476047,52.88537680541042,88.16253780813246
2003-02-27,50.98,2003,2,27,52.702857142857134,51.97936681357035,52.76244926957749,102.6742877182459
2003-02-28,50.06,2003,2,28,52.279999999999994,51.499525110177764,52.5880977037983,115.88858556510976
2003-03-01,50.9,2003,3,1,51.855714285714285,51.349643832633326,52.479188174520985,144.38018438391998
2003-03-02,56.35,2003,3,2,51.44428571428572,52.599732874474995,52.72891796971318,139.665031011318
2003-03-03,50.27,2003,3,3,51.878571428571426,52.01729965585625,52.570278100699426,132.0357525922793
2003-03-04,52.11,2003,3,4,51.589999999999996,52.04047474189218,52.54058273936398,121.82578520305546
2003-03-06,48.82,2003,3,6,51.660000000000004,51.235356056419135,52.30054514327598,95.5419681218077
2003-03-07,51.43,2003,3,7,51.35571428571428,51.28401704231435,52.244380940483985,80.6168473599819
2003-03-09,52.43,2003,3,9,51.42,51.570512781735765,52.25635636367857,50.433169760078634
2003-03-10,53.78,2003,3,10,51.75857142857143,52.12288458630182,52.354655953118666,36.49378447047164
2003-03-11,49.99,2003,3,11,52.17,51.589663439726365,52.20209750453037,24.1493526788309
2003-03-12,52.57,2003,3,12,51.261428571428574,51.83474757979477,52.225833149399385,13.93938528960707
2003-03-13,49.49,2003,3,13,51.59000000000001,51.24856068484608,52.04932778492201,6.310106870568354
2003-03-14,49.58,2003,3,14,51.215714285714284,50.831420513634555,51.890016314927045,1.5949534979663815
2003-03-17,48.07,2003,3,17,51.32428571428572,50.141065385225914,51.643563649447884,6.310106870568345
2003-03-18,48.27,2003,3,18,50.84428571428572,49.67329903891944,51.42591438174158,13.939385289607053
2003-03-19,49.03,2003,3,19,50.25,49.51247427918958,51.2713392603389,24.14935267883086
2003-03-20,50.48,2003,3,20,49.57142857142857,49.754355709392186,51.22028511451059,36.49378447047155
2003-03-21,50.67,2003,3,21,49.64142857142856,49.98326678204414,51.184782849058294,50.433169760078634
2003-03-24,49.8,2003,3,24,49.37,49.937450086533104,51.09544202008679,95.54196812180768
2003-03-25,48.69,2003,3,25,49.41428571428572,49.62558756489983,50.94025221233926,109.48135341141483
2003-03-26,48.38,2003,3,26,49.287142857142854,49.31419067367487,50.77507465025286,121.82578520305547
2003-03-27,48.13,2003,3,27,49.33142857142857,49.01814300525615,50.6044246728172,132.03575259227924
2003-03-28,48.9,2003,3,28,49.31142857142857,48.988607253942114,50.494461790699965,139.66503101131798
2003-03-31,49.32,2003,3,31,49.29285714285714,49.07145544045658,50.41869006226771,144.38018438391995
2003-04-02,55.88,2003,4,2,49.127142857142864,50.77359158034243,50.771032638895605,115.88858556510975
2003-04-03,49.84,2003,4,3,49.871428571428574,50.540193685256824,50.71096601703138,102.67428771824594
2003-04-04,51.6,2003,4,4,49.87714285714286,50.80514526394261,50.76832304819065,88.16253780813246
2003-04-06,48.61,2003,4,6,50.292857142857144,50.256358947956954,50.62907639992029,57.81260007375393
2003-04-07,50.93,2003,4,7,50.32571428571429,50.42476921096772,50.64849082573188,43.30085016364044
2003-04-08,53.88,2003,4,8,50.72571428571429,51.288576908225785,50.8569752885879,30.086552316776622
2003-04-09,53.26,2003,4,9,51.43714285714287,51.781432681169335,51.01200914093707,18.747234758306696
2003-04-11,50.69,2003,4,11,52.0,51.508574510877,50.99123435765081,3.5722658911174108
2003-04-12,51.73,2003,4,12,51.25857142857143,51.563930883157745,51.03889665715721,0.3998335394738453
2003-04-14,49.64,2003,4,14,51.528571428571425,51.08294816236831,50.948645259921264,3.5722658911174023
2003-04-15,50.54,2003,4,15,51.24857142857143,50.94721112177623,50.92228104960376,9.77848007761828
2003-04-16,51.01,2003,4,16,51.52428571428571,50.96290834133217,50.9279403367261,18.747234758306696
2003-04-17,52.05,2003,4,17,51.535714285714285,51.23468125599912,51.00033128274378,30.08655231677655
2003-04-22,53.39,2003,4,22,51.27428571428571,51.773510941999334,51.154503458050634,102.6742877182459
2003-04-23,53.45,2003,4,23,51.29285714285714,52.192633206499494,51.30260000914414,115.88858556510976
2003-04-24,52.78,2003,4,24,51.68714285714286,52.33947490487462,51.39791613758646,127.22790312357962
2003-04-25,52.44,2003,4,25,51.83714285714286,52.36460617865596,51.46514735451637,136.19665780426806
2003-04-28,51.79,2003,4,28,52.23714285714285,52.22095463399197,51.48610558970886,145.57530434241252
2003-04-29,53.0,2003,4,29,52.41571428571429,52.41571597549398,51.583776196824424,142.40287199076894
2003-04-30,54.31,2003,4,30,52.7,52.88928698162049,51.75966160348092,136.19665780426809
2003-05-02,55.09,2003,5,2,53.02285714285715,53.43946523621536,51.974522145191834,80.6168473599819
2003-05-03,50.61,2003,5,3,53.26571428571429,52.732098927161516,51.88648845840527,65.35829052190446
2003-05-05,54.9,2003,5,5,52.86,53.274074195371135,52.08090855786299,36.49378447047158
2003-05-06,48.39,2003,5,6,53.16285714285714,52.05305564652835,51.842785425097645,24.1493526788309
2003-05-08,52.73,2003,5,8,52.58428571428572,52.22229173489626,51.90002507509134,6.310106870568354
2003-05-09,54.27,2003,5,9,52.71857142857142,52.7342188011722,52.05292668314997,1.5949534979663815
2003-05-11,50.51,2003,5,11,52.9,52.178164100879144,51.95338302617255,1.5949534979663815
2003-05-12,52.13,2003,5,12,52.357142857142854,52.16612307565936,51.9647776696453,6.310106870568345
2003-05-13,54.38,2003,5,13,51.934285714285714,52.71959230674452,52.12059846515206,13.939385289607094
2003-05-14,53.17,2003,5,14,52.472857142857144,52.83219423005839,52.18830178998096,24.14935267883086
2003-05-15,52.72,2003,5,15,52.22571428571429,52.80414567254379,52.22260490030477,36.49378447047161
2003-05-16,52.88,2003,5,16,52.84428571428571,52.82310925440784,52.26501748738189,50.433169760078634
2003-05-19,52.6,2003,5,19,52.86571428571428,52.76733194080588,52.28662926238951,95.54196812180768
2003-05-20,53.87,2003,5,20,52.62714285714286,53.04299895560441,52.38878221320309,109.48135341141472
2003-05-21,53.0,2003,5,21,53.107142857142854,53.032249216703306,52.4282156188029,121.82578520305547
2003-05-22,53.26,2003,5,22,53.23142857142857,53.08918691252748,52.481879127267234,132.03575259227924
2003-05-23,52.81,2003,5,23,53.07142857142857,53.01939018439561,52.50304821583064,139.66503101131798
2003-05-26,52.64,2003,5,26,53.019999999999996,52.924542638296714,52.51188381480931,144.38018438391995
2003-05-27,49.85,2003,5,27,53.00857142857143,52.155906978722534,52.3401493751442,139.66503101131798
2003-05-28,49.4,2003,5,28,52.57571428571429,51.466930234041904,52.15046231868329,132.0357525922793
2003-05-30,47.97,2003,5,30,52.11857142857143,50.592697675531426,51.880755072316624,109.48135341141474
2003-06-01,52.46,2003,6,1,51.27571428571429,51.05952325664857,51.918125712812326,57.81260007375393
2003-06-02,56.1,2003,6,2,51.19857142857143,52.319642442486426,52.18792405392121,43.30085016364044
2003-06-03,50.7,2003,6,3,51.604285714285716,51.91473183186481,52.09192895366823,30.086552316776622
2003-06-05,55.56,2003,6,5,51.30285714285714,52.826048873898614,52.31567547278641,9.77848007761832
2003-06-06,48.8,2003,6,6,51.720000000000006,51.81953665542396,52.088857700348576,3.5722658911174108
2003-06-08,53.04,2003,6,8,51.57,52.124652491567964,52.15022171968093,0.3998335394738453
2003-06-10,52.38,2003,6,10,52.089999999999996,52.188489368675974,52.16504612486281,9.77848007761828
2003-06-11,50.44,2003,6,11,52.71999999999999,51.75136702650698,52.05375282648457,18.747234758306696
2003-06-13,49.76,2003,6,13,52.43142857142857,51.253525269880235,51.90576877316299,43.30085016364041
